soc6,Occupation Title,AIOE,communication,responsibility,physical,criticality,routine,job_zone_score,theta,theta_min,missing_context_or_zone,C_AIOE
19-1011,Animal Scientists,1.041358,3.745,3.63,3.085,3.6933333333333334,97.74,100.0,0.35315555555555556,0.1771027777777778,False,0.858024031438889
19-1012,Food Scientists and Technologists,0.7943575,3.6750000000000003,3.59,2.5300000000000002,3.5233333333333334,97.76,75.0,0.3101305555555556,0.1771027777777778,False,0.688685887013889
19-1013,Soil and Plant Scientists,0.6320696,3.62,3.55,3.165,3.3033333333333332,97.81,100.0,0.35241388888888886,0.1771027777777778,False,0.5212607761244444
19-1020,Biologists,0.752081,,,,,,,,0.1771027777777778,True,
19-1021,Biochemists and Biophysicists,0.9060509,3.545,3.75,2.105,3.783333333333333,97.37,100.0,0.35092222222222225,0.1771027777777778,False,0.7485616359236111
19-1022,Microbiologists,0.6955647,3.6900000000000004,3.7750000000000004,2.5,3.7866666666666666,97.5,75.0,0.3104194444444444,0.1771027777777778,False,0.6028343327450001
19-1023,Zoologists and Wildlife Biologists,0.3175953,3.4399999999999995,3.76,3.3200000000000003,3.5733333333333337,98.74,75.0,0.31305555555555553,0.1771027777777778,False,0.27441733675583335
19-1029,"Biological Scientists, All Other",1.010193,3.76,3.1775,2.30375,3.325833333333333,98.2075,100.0,0.3512909722222222,0.1771027777777778,False,0.8342293052895833
19-1029,"Biological Scientists, All Other",1.010193,3.76,3.1775,2.30375,3.325833333333333,98.2075,100.0,0.3512909722222222,0.1771027777777778,False,0.8342293052895833
19-1029,"Biological Scientists, All Other",1.010193,3.76,3.1775,2.30375,3.325833333333333,98.2075,100.0,0.3512909722222222,0.1771027777777778,False,0.8342293052895833
19-1029,"Biological Scientists, All Other",1.010193,3.76,3.1775,2.30375,3.325833333333333,98.2075,100.0,0.3512909722222222,0.1771027777777778,False,0.8342293052895833
19-1031,Conservation Scientists,0.0690313,3.8783333333333334,3.3916666666666666,3.4850000000000003,3.1955555555555555,98.21,75.0,0.31193425925925927,0.1771027777777778,False,0.05972370755240741
19-1031,Conservation Scientists,0.0690313,3.8783333333333334,3.3916666666666666,3.4850000000000003,3.1955555555555555,98.21,75.0,0.31193425925925927,0.1771027777777778,False,0.05972370755240741
19-1031,Conservation Scientists,0.0690313,3.8783333333333334,3.3916666666666666,3.4850000000000003,3.1955555555555555,98.21,75.0,0.31193425925925927,0.1771027777777778,False,0.05972370755240741
19-1032,Foresters,-0.184381,3.255,3.605,3.5149999999999997,3.9866666666666664,98.23,75.0,0.3126527777777778,0.1771027777777778,False,-0.15938815545
19-1041,Epidemiologists,1.436287,3.81,3.225,2.185,3.36,97.79,100.0,0.3506166666666667,0.1771027777777778,False,1.1870712570694446
19-1042,"Medical Scientists, Except Epidemiologists",1.279928,3.645,3.79,2.12,3.703333333333333,97.8,100.0,0.3517638888888889,0.1771027777777778,False,1.0563743533777779
19-2011,Astronomers,1.373737,3.485,2.54,2.2,3.013333333333333,98.13,100.0,0.3489472222222222,0.1771027777777778,False,1.1376679284222224
19-2012,Physicists,1.345736,3.745,3.065,1.8199999999999998,3.01,98.43,100.0,0.35011666666666663,0.1771027777777778,False,1.1129049812222225
19-2021,Atmospheric and Space Scientists,1.373917,3.8249999999999997,2.99,2.4000000000000004,3.1833333333333336,97.4,75.0,0.30799722222222226,0.1771027777777778,False,1.1940788975722223
19-2031,Chemists,0.5011251,3.2800000000000002,3.665,2.11,3.83,97.98,75.0,0.309775,0.1771027777777778,False,0.4346397193716667
19-2032,Materials Scientists,1.032757,3.575,3.52,2.355,3.2366666666666664,97.7,75.0,0.30897777777777774,0.1771027777777778,False,0.896562170625
19-2041,"Environmental Scientists and Specialists, Including Health",1.014113,3.60875,2.82625,2.5075000000000003,3.089166666666667,98.525,75.0,0.3092611111111111,0.1771027777777778,False,0.8800895161083334
19-2041,"Environmental Scientists and Specialists, Including Health",1.014113,3.60875,2.82625,2.5075000000000003,3.089166666666667,98.525,100.0,0.3509277777777778,0.1771027777777778,False,0.8378348077750001
19-2041,"Environmental Scientists and Specialists, Including Health",1.014113,3.60875,2.82625,2.5075000000000003,3.089166666666667,98.525,100.0,0.3509277777777778,0.1771027777777778,False,0.8378348077750001
19-2041,"Environmental Scientists and Specialists, Including Health",1.014113,3.60875,2.82625,2.5075000000000003,3.089166666666667,98.525,100.0,0.3509277777777778,0.1771027777777778,False,0.8378348077750001
19-2042,"Geoscientists, Except Hydrologists and Geographers",0.7143481,3.72,3.2199999999999998,2.795,3.19,98.35,100.0,0.35212499999999997,0.1771027777777778,False,0.5893213080977778
19-2043,Hydrologists,0.6405071,3.4699999999999998,3.0,2.83,3.09,98.18,100.0,0.35095,0.1771027777777778,False,0.5291567198513889
19-2099,"Physical Scientists, All Other",1.140157,3.385,2.82,2.525,3.16,97.36,75.0,0.3070833333333333,0.1771027777777778,False,0.9919587597194446
19-3011,Economists,1.403764,3.62,2.395,1.8025,3.236666666666667,98.115,100.0,0.34861527777777773,0.1771027777777778,False,1.1630009269500001
19-3011,Economists,1.403764,3.62,2.395,1.8025,3.236666666666667,98.115,100.0,0.34861527777777773,0.1771027777777778,False,1.1630009269500001
19-3022,Survey Researchers,1.42653,3.365,2.87,2.0,3.3699999999999997,97.77,100.0,0.34895833333333337,0.1771027777777778,False,1.1813728943333335
19-3031,"Clinical, Counseling, and School Psychologists",1.456361,,,,,,,,0.1771027777777778,True,
19-3032,Industrial-Organizational Psychologists,1.402475,3.92,3.29,1.9849999999999999,3.64,98.23,100.0,0.351775,0.1771027777777778,False,1.1575015751388888
19-3039,"Psychologists, All Other",1.389854,3.5,3.32,2.3425000000000002,3.8383333333333334,98.18,100.0,0.35196805555555555,0.1771027777777778,False,1.1468167942194445
19-3039,"Psychologists, All Other",1.389854,3.5,3.32,2.3425000000000002,3.8383333333333334,98.18,100.0,0.35196805555555555,0.1771027777777778,False,1.1468167942194445
19-3041,Sociologists,1.411125,4.125,2.475,2.08,3.11,98.16,100.0,0.34991666666666665,0.1771027777777778,False,1.1672630010416667
19-3051,Urban and Regional Planners,1.227516,4.08,2.7199999999999998,2.52,2.89,98.6,100.0,0.35135,0.1771027777777778,False,1.0136247467666668
19-3091,Anthropologists and Archeologists,0.6965665,3.895,2.7350000000000003,2.735,2.9599999999999995,98.47,100.0,0.351325,0.1771027777777778,False,0.5752091364444445
19-3092,Geographers,1.436298,3.65,2.4749999999999996,2.45,2.9499999999999997,98.0,75.0,0.30754166666666666,0.1771027777777778,False,1.2489488847666668
19-3093,Historians,1.098921,3.5149999999999997,3.3449999999999998,2.24,3.1933333333333334,98.84,100.0,0.3518888888888889,0.1771027777777778,False,0.9068448719916667
19-3094,Political Scientists,1.418863,4.345000000000001,2.3449999999999998,1.7399999999999998,3.283333333333333,98.36,100.0,0.3501222222222222,0.1771027777777778,False,1.1733721119972222
19-3099,"Social Scientists and Related Workers, All Other",1.328048,3.765,3.0250000000000004,2.25,2.9133333333333336,98.2,75.0,0.30858888888888886,0.1771027777777778,False,1.1534281331111111
19-4011,Agricultural and Food Science Technicians,0.095719,,,,,,,,0.1771027777777778,True,
19-4021,Biological Technicians,0.3012355,3.56,2.8,2.24,3.0666666666666664,98.22,75.0,0.30814444444444444,0.1771027777777778,False,0.26176109802083336
19-4031,Chemical Technicians,0.0628057,3.4250000000000003,3.95,2.46,3.6766666666666663,97.5,50.0,0.2683527777777778,0.1771027777777778,False,0.057074679875000006
19-4041,Geological and Petroleum Technicians,0.0832659,,,,,,,,0.1771027777777778,True,
19-4051,Nuclear Technicians,0.1696743,3.8525,4.1450000000000005,3.73,3.8166666666666664,97.805,50.0,0.27224861111111115,0.1771027777777778,False,0.15353049733125
19-4051,Nuclear Technicians,0.1696743,3.8525,4.1450000000000005,3.73,3.8166666666666664,97.805,50.0,0.27224861111111115,0.1771027777777778,False,0.15353049733125
19-4061,Social Science Research Assistants,1.204652,3.0650000000000004,2.4,2.045,2.7000000000000006,98.38,75.0,0.30598333333333333,0.1771027777777778,False,1.049395780988889
19-4091,"Environmental Science and Protection Technicians, Including Health",0.0169452,,,,,,,,0.1771027777777778,True,
19-4092,Forensic Science Technicians,0.2400518,3.995,3.88,3.935,4.133333333333334,98.47,50.0,0.2740222222222222,0.1771027777777778,False,0.2167861129061111
19-4093,Forest and Conservation Technicians,-0.6672396,,,,,,,,0.1771027777777778,True,
19-4099,"Life, Physical, and Social Science Technicians, All Other",0.4501044,3.0825,3.025,2.5175,3.4116666666666666,97.92,50.0,0.2665944444444444,0.1771027777777778,False,0.40982380707000005
19-4099,"Life, Physical, and Social Science Technicians, All Other",0.4501044,3.0825,3.025,2.5175,3.4116666666666666,97.92,75.0,0.3082611111111111,0.1771027777777778,False,0.39106945707000007
21-1011,Substance Abuse and Behavioral Disorder Counselors,1.030841,4.14,3.44,2.26,3.0666666666666664,98.44,100.0,0.3522444444444444,0.1771027777777778,False,0.8502977891916667
21-1012,"Educational, Vocational, and School Counselors",0.9739287,3.835,3.48,2.37,3.6300000000000003,98.48,100.0,0.3529916666666667,0.1771027777777778,False,0.8026254631
21-1013,Marriage and Family Therapists,1.367434,3.335,3.1799999999999997,2.03,3.81,98.62,100.0,0.351625,0.1771027777777778,False,1.1287863795777777
21-1014,Mental Health Counselors,1.34239,3.67,3.43,2.105,4.056666666666667,98.68,100.0,0.35323611111111114,0.1771027777777778,False,1.1059503746666666
21-1015,Rehabilitation Counselors,0.5025014,3.6550000000000002,3.68,2.435,3.5866666666666664,98.27,75.0,0.31104444444444446,0.1771027777777778,False,0.4351955249816667
21-1021,"Child, Family, and School Social Workers",0.7761707,3.91,3.355,3.0300000000000002,4.083333333333333,97.79,75.0,0.31194722222222226,0.1771027777777778,False,0.6715083931644444
21-1022,Medical and Public Health Social Workers,0.9339648,3.7199999999999998,3.555,2.825,3.6300000000000003,98.31,100.0,0.35340000000000005,0.1771027777777778,False,0.7693094001066667
21-1023,Mental Health and Substance Abuse Social Workers,1.119216,3.825,3.225,2.65,3.5966666666666662,98.23,100.0,0.35254444444444444,0.1771027777777778,False,0.9228588796
21-1091,Health Educators,0.691658,4.24,3.81,2.61,3.5666666666666664,98.43,75.0,0.3127611111111111,0.1771027777777778,False,0.5978288284833333
21-1092,Probation Officers and Correctional Treatment Specialists,0.5272448,3.63,4.04,3.56,3.9066666666666667,97.34,75.0,0.31246111111111113,0.1771027777777778,False,0.45587782261333326
21-1093,Social and Human Service Assistants,0.4652255,4.105,3.7800000000000002,2.865,3.4633333333333334,97.77,75.0,0.3116388888888889,0.1771027777777778,False,0.4026358704402778
21-1094,Community Health Workers,0.0371229,4.09,3.625,3.0300000000000002,3.4233333333333333,97.79,75.0,0.31159722222222225,0.1771027777777778,False,0.032130076188333336
21-2011,Clergy,1.282559,4.255,3.6550000000000002,2.495,3.706666666666667,98.29,100.0,0.35400277777777783,0.1771027777777778,False,1.0556743129
21-2021,"Directors, Religious Activities and Education",1.210922,3.7649999999999997,2.9050000000000002,2.41,3.186666666666667,98.56,75.0,0.3097111111111111,0.1771027777777778,False,1.0503436517833333
23-1011,Lawyers,1.328783,3.585,3.43,1.915,4.23,98.56,100.0,0.35286666666666666,0.1771027777777778,False,1.0952309324305556
23-1012,Judicial Law Clerks,1.462973,3.2199999999999998,2.9099999999999997,1.745,3.4500000000000006,98.16,100.0,0.3491416666666667,0.1771027777777778,False,1.2112847506055557
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",1.374714,3.42,3.05,1.8399999999999999,3.9499999999999997,97.85,100.0,0.3501833333333333,0.1771027777777778,False,1.13677773715
23-1022,"Arbitrators, Mediators, and Conciliators",1.431593,2.86,3.175,2.125,3.616666666666667,97.9,100.0,0.34946111111111117,0.1771027777777778,False,1.1848460165083332
23-1023,"Judges, Magistrate Judges, and Magistrates",1.496494,4.5649999999999995,3.775,2.37,4.416666666666667,97.87,100.0,0.35499444444444445,0.1771027777777778,False,1.2302801881833334
23-2011,Paralegals and Legal Assistants,1.292055,3.2300000000000004,2.88,2.02,3.6533333333333338,98.5,50.0,0.26713888888888887,0.1771027777777778,False,1.1757233924583332
23-2091,Court Reporters,0.835246,,,,,,,,0.1771027777777778,True,
23-2093,"Title Examiners, Abstractors, and Searchers",1.279954,3.08,3.295,2.22,4.163333333333333,96.97,25.0,0.2245472222222222,0.1771027777777778,False,1.2192272935555557
25-1011,"Business Teachers, Postsecondary",1.349314,4.195,2.9050000000000002,2.07,3.4033333333333338,97.78,100.0,0.35058888888888895,0.1771027777777778,False,1.1152267614722222
25-1021,"Computer Science Teachers, Postsecondary",1.277778,4.245,2.9749999999999996,2.035,3.3200000000000003,98.43,100.0,0.35167499999999996,0.1771027777777778,False,1.0547134550333335
25-1022,"Mathematical Science Teachers, Postsecondary",1.338676,4.5649999999999995,2.395,2.165,3.0833333333333335,98.38,100.0,0.3509805555555555,0.1771027777777778,False,1.1059099919555557
25-1031,"Architecture Teachers, Postsecondary",1.222022,4.484999999999999,2.8200000000000003,3.01,3.186666666666667,98.28,100.0,0.35296944444444445,0.1771027777777778,False,1.0071090642666667
25-1032,"Engineering Teachers, Postsecondary",1.351133,4.48,3.11,1.815,3.433333333333333,98.68,100.0,0.35253055555555557,0.1771027777777778,False,1.1141067403277778
25-1041,"Agricultural Sciences Teachers, Postsecondary",0.7546685,4.71,3.415,2.535,3.5,98.48,100.0,0.3544,0.1771027777777778,False,0.6208678712513889
25-1042,"Biological Science Teachers, Postsecondary",1.227677,4.8149999999999995,3.75,2.36,3.796666666666667,98.65,100.0,0.35561944444444443,0.1771027777777778,False,1.0085161942166665
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",1.260278,4.54,3.83,3.3200000000000003,3.606666666666667,98.61,100.0,0.3565111111111111,0.1771027777777778,False,1.0341736244833335
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",1.306156,4.425,3.3600000000000003,2.67,3.473333333333333,98.49,100.0,0.3540305555555555,0.1771027777777778,False,1.075060721488889
25-1052,"Chemistry Teachers, Postsecondary",1.333947,4.595000000000001,3.94,1.79,3.64,98.48,100.0,0.354075,0.1771027777777778,False,1.0978754350833333
25-1053,"Environmental Science Teachers, Postsecondary",1.347519,4.43,3.2750000000000004,2.55,3.4599999999999995,98.36,100.0,0.3534583333333333,0.1771027777777778,False,1.1098765381333333
25-1054,"Physics Teachers, Postsecondary",1.044191,4.4,3.025,2.045,3.5,98.45,100.0,0.3523666666666667,0.1771027777777778,False,0.8611820245972223
25-1061,"Anthropology and Archeology Teachers, Postsecondary",1.321694,4.205,2.995,2.98,3.033333333333333,98.64,100.0,0.35308888888888895,0.1771027777777778,False,1.089094212861111
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",1.308699,4.585000000000001,2.9450000000000003,1.99,3.5500000000000003,98.62,100.0,0.35281666666666667,0.1771027777777778,False,1.0787424093250002
25-1063,"Economics Teachers, Postsecondary",1.319012,4.335,2.535,2.105,3.296666666666667,98.22,100.0,0.35081944444444446,0.1771027777777778,False,1.0898776320666668
25-1064,"Geography Teachers, Postsecondary",1.318899,4.575,2.6050000000000004,2.31,3.2566666666666664,98.46,100.0,0.3520111111111111,0.1771027777777778,False,1.088212574075
25-1065,"Political Science Teachers, Postsecondary",1.368397,4.34,2.725,1.915,3.4766666666666666,98.82,100.0,0.35212777777777776,0.1771027777777778,False,1.128893315075
25-1066,"Psychology Teachers, Postsecondary",1.33366,4.49,2.95,1.81,3.4099999999999997,98.05,100.0,0.35118333333333335,0.1771027777777778,False,1.1014957262777778
25-1067,"Sociology Teachers, Postsecondary",1.349229,4.405,2.7649999999999997,1.9849999999999999,3.4800000000000004,98.6,100.0,0.35205833333333336,0.1771027777777778,False,1.1131738907333333
25-1071,"Health Specialties Teachers, Postsecondary",0.924754,4.52,3.66,2.225,3.866666666666667,98.43,100.0,0.3545027777777778,0.1771027777777778,False,0.7607026404
25-1072,"Nursing Instructors and Teachers, Postsecondary",0.5170682,4.27,4.085,2.44,3.9433333333333334,97.92,100.0,0.3544305555555555,0.1771027777777778,False,0.4253776451344444
25-1081,"Education Teachers, Postsecondary",1.192988,4.38,3.25,1.85,3.81,98.5,100.0,0.35298333333333337,0.1771027777777778,False,0.9831646077888888
25-1082,"Library Science Teachers, Postsecondary",1.386292,3.73,2.875,1.95,3.436666666666667,98.61,100.0,0.3510027777777778,0.1771027777777778,False,1.1452158212
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",1.389999,4.32,3.46,2.395,3.6166666666666667,97.95,100.0,0.3529027777777778,0.1771027777777778,False,1.1456371758000001
25-1112,"Law Teachers, Postsecondary",1.35645,4.325,2.93,1.885,3.6566666666666663,98.47,100.0,0.3521111111111111,0.1771027777777778,False,1.11905994625
25-1113,"Social Work Teachers, Postsecondary",1.347327,4.245,2.815,2.1,3.4766666666666666,98.46,100.0,0.3518277777777778,0.1771027777777778,False,1.111915289925
25-1121,"Art, Drama, and Music Teachers, Postsecondary",0.7582769,4.375,2.99,2.64,3.176666666666667,98.77,100.0,0.3532527777777778,0.1771027777777778,False,0.624706424065
25-1122,"Communications Teachers, Postsecondary",1.347435,4.4350000000000005,3.025,2.0949999999999998,3.7733333333333334,98.26,100.0,0.3526472222222223,0.1771027777777778,False,1.1109002714999998
25-1123,"English Language and Literature Teachers, Postsecondary",1.417833,4.265000000000001,2.49,2.005,3.1366666666666667,98.38,100.0,0.3504611111111111,0.1771027777777778,False,1.172039834175
25-1124,"Foreign Language and Literature Teachers, Postsecondary",1.33412,4.1850000000000005,2.285,2.045,3.2433333333333336,98.63,100.0,0.3506472222222222,0.1771027777777778,False,1.1025908857777778
25-1125,"History Teachers, Postsecondary",1.43749,4.345000000000001,2.6149999999999998,1.725,3.5866666666666664,98.59,100.0,0.3514361111111111,0.1771027777777778,False,1.1868875766666667
25-1126,"Philosophy and Religion Teachers, Postsecondary",1.363522,4.15,2.775,1.91,3.606666666666667,98.25,100.0,0.35115277777777776,0.1771027777777778,False,1.1262009959000001
25-1191,Graduate Teaching Assistants,1.111356,,,,,,,,0.1771027777777778,True,
25-1192,"Home Economics Teachers, Postsecondary",1.211652,3.655,3.435,2.025,3.56,97.42,100.0,0.35015833333333335,0.1771027777777778,False,1.0019688900000001
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",1.16489,4.46,3.58,2.7199999999999998,3.766666666666667,98.14,100.0,0.3544444444444445,0.1771027777777778,False,0.9583064659166666
25-1194,"Vocational Education Teachers, Postsecondary",0.1622185,4.445,3.31,2.705,3.473333333333333,98.21,50.0,0.27023888888888886,0.1771027777777778,False,0.14711009975972222
25-2011,"Preschool Teachers, Except Special Education",0.0306372,3.41,3.335,3.58,3.39,98.44,50.0,0.2702583333333333,0.1771027777777778,False,0.027783174613333333
25-2012,"Kindergarten Teachers, Except Special Education",0.3644047,4.2,3.425,3.455,3.4766666666666666,98.32,75.0,0.3131277777777778,0.1771027777777778,False,0.31483655068250005
25-2021,"Elementary School Teachers, Except Special Education",0.8869491,4.73,3.8899999999999997,3.6900000000000004,3.2733333333333334,98.09,75.0,0.3144555555555556,0.1771027777777778,False,0.7651241773675
25-2022,"Middle School Teachers, Except Special and Vocational Education",1.286445,4.465,3.29,3.365,3.4600000000000004,98.58,75.0,0.3136,0.1771027777777778,False,1.1108488309583335
25-2023,"Vocational Education Teachers, Middle School",0.5199191,4.07,3.435,2.99,3.9,98.69,75.0,0.31347499999999995,0.1771027777777778,False,0.44901657695722225
25-2031,"Secondary School Teachers, Except Special and Vocational Education",1.191325,4.625,3.39,3.1550000000000002,3.346666666666667,98.63,75.0,0.31357777777777773,0.1771027777777778,False,1.0287389206250002
25-2032,"Vocational Education Teachers, Secondary School",0.3734505,4.425000000000001,3.825,3.135,3.763333333333333,98.59,75.0,0.3145638888888889,0.1771027777777778,False,0.322115579325
25-2051,"Special Education Teachers, Preschool",0.3750564,3.335,3.44,3.66,3.6,98.45,100.0,0.3541416666666667,0.1771027777777778,False,0.30865683167333335
25-2052,"Special Education Teachers, Kindergarten and Elementary School",0.7357486,,,,,,,,0.1771027777777778,True,
25-2053,"Special Education Teachers, Middle School",1.296072,,,,,,,,0.1771027777777778,True,
25-2054,"Special Education Teachers, Secondary School",0.9587653,,,,,,,,0.1771027777777778,True,
25-2059,"Special Education Teachers, All Other",-0.6632917,4.07,3.5,3.91,3.473333333333333,98.8,100.0,0.35625555555555555,0.1771027777777778,False,-0.5444611494680557
25-3011,"Adult Literacy, Remedial Education, and GED Teachers and Instructors",1.348951,4.0,3.23,2.6849999999999996,3.2900000000000005,98.46,75.0,0.3111083333333333,0.1771027777777778,False,1.1681840718277778
25-3021,Self-Enrichment Education Teachers,0.526352,3.6500000000000004,3.205,2.88,3.35,98.59,50.0,0.26945833333333336,0.1771027777777778,False,0.4777404686222223
25-3099,"Teachers and Instructors, All Other",1.32533,,,,,,,,0.1771027777777778,True,
25-4011,Archivists,0.6765602,3.635,2.745,2.0700000000000003,3.203333333333333,97.86,100.0,0.3491888888888889,0.1771027777777778,False,0.5601335862494444
25-4012,Curators,0.7366658,3.7399999999999998,3.35,2.3899999999999997,3.4566666666666666,98.62,100.0,0.3525944444444445,0.1771027777777778,False,0.6073870909816667
25-4013,Museum Technicians and Conservators,-0.0912107,3.385,3.4000000000000004,2.5549999999999997,3.646666666666667,98.56,75.0,0.31091111111111114,0.1771027777777778,False,-0.07900594825083335
25-4021,Librarians,1.037039,,,,,,,,0.1771027777777778,True,
25-4031,Library Technicians,0.037965,3.39,2.885,2.48,3.3266666666666667,97.34,50.0,0.2657027777777778,0.1771027777777778,False,0.034601301
25-9011,Audio-Visual Collections Specialists,0.4508702,,,,,,,,0.1771027777777778,True,
25-9021,Farm and Home Management Advisors,0.8604031,3.88,3.11,3.115,3.4566666666666666,98.41,100.0,0.3532861111111111,0.1771027777777778,False,0.7088144138316668
25-9031,Instructional Coordinators,1.301855,4.295,3.0,2.495,3.026666666666667,98.82,100.0,0.35272777777777775,0.1771027777777778,False,1.073216715625
25-9041,Teacher Assistants,0.4516636,,,,,,,,0.1771027777777778,True,
27-1011,Art Directors,1.02251,3.465,2.61,1.9,3.25,98.03,75.0,0.30709166666666665,0.1771027777777778,False,0.8895950612222223
27-1012,Craft Artists,-0.9295284,2.5949999999999998,2.305,1.72,2.85,98.52,50.0,0.26331666666666664,0.1771027777777778,False,-0.8493901418033334
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",-0.5690498,2.355,2.31,1.62,3.546666666666667,98.4,50.0,0.2637194444444445,0.1771027777777778,False,-0.5197606031566667
27-1014,Multi-Media Artists and Animators,0.7058651,3.2849999999999997,2.9699999999999998,2.365,3.9066666666666663,97.96,75.0,0.30914444444444444,0.1771027777777778,False,0.6126614957541667
27-1021,Commercial and Industrial Designers,0.867039,3.74,3.63,2.2,3.5700000000000003,98.05,75.0,0.3103166666666667,0.1771027777777778,False,0.7515373629916667
27-1022,Fashion Designers,0.5801539,2.935,3.3,2.4000000000000004,2.72,97.95,50.0,0.26550833333333335,0.1771027777777778,False,0.5288650721627778
27-1023,Floral Designers,-0.2718452,2.955,3.355,3.5999999999999996,3.2766666666666673,98.27,25.0,0.22742777777777776,0.1771027777777778,False,-0.25816459031
27-1024,Graphic Designers,0.7156958,3.455,2.5,2.08,3.1199999999999997,98.33,75.0,0.307475,0.1771027777777778,False,0.6223889481188889
27-1025,Interior Designers,1.12168,3.715,3.2,2.625,3.3066666666666666,97.96,75.0,0.3096777777777778,0.1771027777777778,False,0.972973274
27-1026,Merchandise Displayers and Window Trimmers,-1.001413,3.185,2.88,2.69,3.316666666666667,98.54,50.0,0.2676861111111111,0.1771027777777778,False,-0.9107016724166668
27-1027,Set and Exhibit Designers,-0.0519323,3.765,3.05,2.55,3.19,98.29,100.0,0.3514083333333333,0.1771027777777778,False,-0.042880211597222224
27-2011,Actors,0.1590935,4.465,3.1100000000000003,3.28,3.013333333333333,98.65,25.0,0.22919722222222222,0.1771027777777778,False,0.15080561250277777
27-2012,Producers and Directors,0.9388108,3.6325000000000003,3.5325,2.51625,3.749166666666666,98.06,75.0,0.31081736111111113,0.1771027777777778,False,0.8132781050491666
27-2012,Producers and Directors,0.9388108,3.6325000000000003,3.5325,2.51625,3.749166666666666,98.06,75.0,0.31081736111111113,0.1771027777777778,False,0.8132781050491666
27-2012,Producers and Directors,0.9388108,3.6325000000000003,3.5325,2.51625,3.749166666666666,98.06,75.0,0.31081736111111113,0.1771027777777778,False,0.8132781050491666
27-2012,Producers and Directors,0.9388108,3.6325000000000003,3.5325,2.51625,3.749166666666666,98.06,75.0,0.31081736111111113,0.1771027777777778,False,0.8132781050491666
27-2021,Athletes and Sports Competitors,-1.814336,3.645,3.875,3.785,3.44,98.37,25.0,0.23019166666666668,0.1771027777777778,False,-1.7180149176888888
27-2022,Coaches and Scouts,0.1168668,4.1,3.335,3.5999999999999996,3.59,98.56,75.0,0.31364166666666665,0.1771027777777778,False,0.10090993698
27-2023,"Umpires, Referees, and Other Sports Officials",-0.0325617,3.1900000000000004,2.975,3.6500000000000004,3.3333333333333335,98.57,25.0,0.2278638888888889,0.1771027777777778,False,-0.030908831928333335
27-2031,Dancers,-2.669758,3.67,3.2649999999999997,3.315,3.1300000000000003,98.15,50.0,0.26921666666666666,0.1771027777777778,False,-2.423836208227778
27-2032,Choreographers,-1.575769,4.04,3.475,3.38,2.9666666666666663,98.9,50.0,0.27126944444444445,0.1771027777777778,False,-1.4273840858333333
27-2041,Music Directors and Composers,0.8829641,4.09,3.0949999999999998,2.3899999999999997,3.466666666666667,98.65,75.0,0.3111527777777778,0.1771027777777778,False,0.764602762395
27-2042,Musicians and Singers,-0.0040058,2.775,2.2,2.97,2.876666666666667,98.94,75.0,0.3079361111111111,0.1771027777777778,False,-0.003481707833333334
27-3011,Radio and Television Announcers,0.8493547,4.295,3.185,3.0149999999999997,3.996666666666666,97.42,75.0,0.3115194444444444,0.1771027777777778,False,0.7351872724083334
27-3012,Public Address System and Other Announcers,0.6650665,,,,,,,,0.1771027777777778,True,
27-3021,Broadcast News Analysts,1.163517,,,,,,,,0.1771027777777778,True,
27-3022,Reporters and Correspondents,1.186679,,,,,,,,0.1771027777777778,True,
27-3031,Public Relations Specialists,1.284927,3.8850000000000002,3.07,2.34,3.59,97.86,75.0,0.309575,0.1771027777777778,False,1.1147098649166667
27-3041,Editors,1.128221,3.625,3.055,2.385,3.61,98.23,75.0,0.3098416666666667,0.1771027777777778,False,0.9784621980388889
27-3042,Technical Writers,1.184001,3.275,2.58,1.915,3.4500000000000006,97.93,75.0,0.30691666666666667,0.1771027777777778,False,1.0303012257416668
27-3043,Writers and Authors,0.9879274,3.0825,2.325,1.995,3.0033333333333334,98.68,75.0,0.30680972222222225,0.1771027777777778,False,0.8597863556130556
27-3043,Writers and Authors,0.9879274,3.0825,2.325,1.995,3.0033333333333334,98.68,75.0,0.30680972222222225,0.1771027777777778,False,0.8597863556130556
27-3091,Interpreters and Translators,1.111319,3.695,3.025,2.7249999999999996,4.046666666666666,98.2,75.0,0.3111527777777778,0.1771027777777778,False,0.9623466880499999
27-4011,Audio and Video Equipment Technicians,-0.0117747,3.5749999999999997,3.525,2.42,3.44,98.32,50.0,0.26879999999999993,0.1771027777777778,False,-0.010694992717500003
27-4012,Broadcast Technicians,0.1222249,3.385,3.4000000000000004,2.74,3.643333333333333,97.31,50.0,0.2674638888888889,0.1771027777777778,False,0.11118052223055555
27-4013,Radio Operators,0.926126,,,,,,,,0.1771027777777778,True,
27-4014,Sound Engineering Technicians,0.4715462,3.155,2.98,2.79,3.3833333333333333,98.0,50.0,0.26718055555555553,0.1771027777777778,False,0.4290703661844445
