id,ai_requirement
sjmm_suf-2-01-2010-03-00959-0-000001596,False
sjmm_suf-2-01-2010-03-00959-0-000001600,False
sjmm_suf-2-01-2010-03-00959-0-000001603,False
sjmm_suf-2-01-2010-03-00959-0-000001633,False
sjmm_suf-2-01-2010-03-00959-0-000001637,False
sjmm_suf-2-01-2010-03-00959-0-000001640,False
sjmm_suf-2-01-2010-03-00959-0-000001644,False
sjmm_suf-2-01-2010-03-00959-0-000001648,False
sjmm_suf-2-01-2010-03-00959-0-000001651,False
sjmm_suf-2-01-2010-03-00959-0-000001653,False
sjmm_suf-2-01-2010-03-00959-0-000001655,False
sjmm_suf-2-01-2010-03-00959-0-000001658,False
sjmm_suf-2-01-2010-03-00959-0-000001659,False
sjmm_suf-2-01-2010-03-00959-0-000001669,False
sjmm_suf-2-01-2010-03-00959-0-000001671,False
sjmm_suf-2-01-2010-03-00959-0-000001673,False
sjmm_suf-2-01-2010-03-00959-0-000001675,False
sjmm_suf-2-01-2010-03-00959-0-000001676,False
sjmm_suf-2-01-2010-03-00959-0-000001677,False
sjmm_suf-2-01-2010-03-00959-0-000001679,False
sjmm_suf-2-01-2010-03-00959-0-000001681,False
sjmm_suf-2-01-2010-03-00959-0-000001683,False
sjmm_suf-2-01-2010-03-00959-0-000001685,False
sjmm_suf-2-01-2010-03-00959-0-000001688,False
sjmm_suf-2-01-2010-03-00959-0-000001690,False
sjmm_suf-2-01-2010-03-00959-0-000001692,False
sjmm_suf-2-01-2010-03-00959-0-000001694,False
sjmm_suf-2-01-2010-03-00959-0-000001696,False
sjmm_suf-2-01-2010-03-00959-0-000001698,False
sjmm_suf-2-01-2010-03-00959-0-000001699,False
sjmm_suf-2-01-2010-03-00959-0-000001701,False
sjmm_suf-2-01-2010-03-00959-0-000001702,False
sjmm_suf-2-01-2010-03-00959-0-000001703,False
sjmm_suf-2-01-2010-03-00959-0-000001704,False
sjmm_suf-2-01-2010-03-00959-0-000001706,False
sjmm_suf-2-01-2010-03-00960-0-000000904,False
sjmm_suf-2-01-2010-03-00960-0-000000905,False
sjmm_suf-2-01-2010-03-00960-0-000000906,False
sjmm_suf-2-01-2010-03-00960-0-000000907,Maybe
sjmm_suf-2-01-2010-03-00960-0-000000908,False
sjmm_suf-2-01-2010-03-00962-0-000001075,False
sjmm_suf-2-01-2010-03-00962-0-000001079,False
sjmm_suf-2-01-2010-03-00965-0-000000549,False
sjmm_suf-2-01-2010-03-00965-0-000000553,False
sjmm_suf-2-01-2010-03-00965-0-000000555,False
sjmm_suf-2-01-2010-03-00965-0-000000558,False
sjmm_suf-2-01-2010-03-00965-0-000000560,False
sjmm_suf-2-01-2010-03-00965-0-000000561,False
sjmm_suf-2-01-2010-03-00965-0-000000563,False
sjmm_suf-2-01-2010-03-00965-0-000000565,False
sjmm_suf-2-01-2010-03-00965-0-000000567,False
sjmm_suf-2-01-2010-03-00965-0-000000569,False
sjmm_suf-2-01-2010-03-00965-0-000000571,False
sjmm_suf-2-01-2010-03-00965-0-000000573,False
sjmm_suf-2-01-2010-03-00965-0-000000574,False
sjmm_suf-2-01-2010-03-00965-0-000000575,False
sjmm_suf-2-01-2010-03-00965-0-000000576,False
sjmm_suf-2-01-2010-03-00965-0-000000577,False
sjmm_suf-2-01-2010-03-00965-0-000000578,False
sjmm_suf-2-01-2010-03-00965-0-000000579,False
sjmm_suf-2-01-2010-03-00965-0-000000581,False
sjmm_suf-2-01-2010-03-00965-0-000000583,Maybe
sjmm_suf-2-01-2010-03-00965-0-000000585,Maybe
sjmm_suf-2-01-2010-03-00965-0-000000588,Maybe
sjmm_suf-2-01-2010-03-00965-0-000000590,False
sjmm_suf-2-01-2010-03-00965-0-000000592,False
sjmm_suf-2-01-2010-03-00965-0-000000594,False
sjmm_suf-2-01-2010-03-00966-0-000001435,False
sjmm_suf-2-01-2010-03-00966-0-000001436,False
sjmm_suf-2-01-2010-03-00966-0-000001437,False
sjmm_suf-2-01-2010-03-00966-0-000001438,False
sjmm_suf-2-01-2010-03-00967-0-000001376,False
sjmm_suf-2-01-2010-03-00968-0-000000615,False
sjmm_suf-2-01-2010-03-00968-0-000000617,False
sjmm_suf-2-01-2010-03-00969-0-000000883,Maybe
sjmm_suf-2-01-2010-03-00969-0-000000884,False
sjmm_suf-2-01-2010-03-00969-0-000000885,False
sjmm_suf-2-01-2010-03-00970-0-000001345,False
sjmm_suf-2-01-2010-03-00970-0-000001347,False
sjmm_suf-2-01-2010-03-00970-0-000001350,True
sjmm_suf-2-01-2010-03-00970-0-000001351,False
sjmm_suf-2-01-2010-03-00970-0-000001352,False
sjmm_suf-2-01-2010-03-00970-0-000001353,False
sjmm_suf-2-01-2010-03-00971-0-000001975,False
sjmm_suf-2-01-2010-03-00971-0-000001976,False
sjmm_suf-2-01-2010-03-00971-0-000001977,False
sjmm_suf-2-01-2010-03-00971-0-000001978,False
sjmm_suf-2-01-2010-03-00971-0-000001979,False
sjmm_suf-2-01-2010-03-00971-0-000001980,False
sjmm_suf-2-01-2010-03-00971-0-000001981,False
sjmm_suf-2-01-2010-03-00971-0-000001982,False
sjmm_suf-2-01-2010-03-00971-0-000001983,False
sjmm_suf-2-01-2010-03-00971-0-000001984,False
sjmm_suf-2-01-2010-03-00971-0-000001985,False
sjmm_suf-2-01-2010-03-00971-0-000001988,False
sjmm_suf-2-01-2010-03-00971-0-000001990,False
sjmm_suf-2-01-2010-03-00971-0-000001991,False
sjmm_suf-2-01-2010-03-00971-0-000001992,False
sjmm_suf-2-01-2010-03-00971-0-000001993,False
sjmm_suf-2-01-2010-03-00971-0-000001994,False
sjmm_suf-2-01-2010-03-00971-0-000001995,False
sjmm_suf-2-01-2010-03-00971-0-000001996,False
sjmm_suf-2-01-2010-03-00971-0-000001997,False
sjmm_suf-2-01-2010-03-00971-0-000001998,False
sjmm_suf-2-01-2010-03-00971-0-000002000,False
sjmm_suf-2-01-2010-03-00971-0-000002002,False
sjmm_suf-2-01-2010-03-00971-0-000002003,False
sjmm_suf-2-01-2010-03-00971-0-000002004,False
sjmm_suf-2-01-2010-03-00971-0-000002005,False
sjmm_suf-2-01-2010-03-00971-0-000002006,False
sjmm_suf-2-01-2010-03-00971-0-000002008,False
sjmm_suf-2-01-2010-03-00971-0-000002009,False
sjmm_suf-2-01-2010-03-00971-0-000002010,False
sjmm_suf-2-01-2010-03-00971-0-000002011,False
sjmm_suf-2-01-2010-03-00971-0-000002012,False
sjmm_suf-2-01-2010-03-00973-0-000001586,Maybe
sjmm_suf-2-01-2010-03-00973-0-000001587,False
sjmm_suf-2-01-2010-03-00973-0-000001589,False
sjmm_suf-2-01-2010-03-00973-0-000001591,False
sjmm_suf-2-01-2010-03-00973-0-000001595,False
sjmm_suf-2-01-2010-03-00973-0-000001598,False
sjmm_suf-2-01-2010-03-00973-0-000001602,False
sjmm_suf-2-01-2010-03-00973-0-000001606,False
sjmm_suf-2-01-2010-03-00973-0-000001608,False
sjmm_suf-2-01-2010-03-00973-0-000001612,False
sjmm_suf-2-01-2010-03-00973-0-000001615,False
sjmm_suf-2-01-2010-03-00973-0-000001617,False
sjmm_suf-2-01-2010-03-00974-0-000000780,False
sjmm_suf-2-01-2010-03-00974-0-000000782,False
sjmm_suf-2-01-2010-03-00974-0-000000784,False
sjmm_suf-2-01-2010-03-00976-0-000000825,False
sjmm_suf-2-01-2010-03-00976-0-000000827,False
sjmm_suf-2-01-2010-03-00976-0-000000829,False
sjmm_suf-2-01-2010-03-00976-0-000000831,False
sjmm_suf-2-01-2010-03-00976-0-000000833,Maybe
sjmm_suf-2-01-2010-03-00976-0-000000835,False
sjmm_suf-2-01-2010-03-00977-0-000000061,Maybe
sjmm_suf-2-01-2010-03-00977-0-000000066,False
sjmm_suf-2-01-2010-03-00977-0-000000114,False
sjmm_suf-2-01-2010-03-00977-0-000000116,False
sjmm_suf-2-01-2010-03-00977-0-000000130,Maybe
sjmm_suf-2-01-2010-03-00977-0-000000144,False
sjmm_suf-2-01-2010-03-00977-0-000000152,False
sjmm_suf-2-01-2010-03-00977-0-000000186,False
sjmm_suf-2-01-2010-03-00978-0-000002467,False
sjmm_suf-2-01-2010-03-00978-0-000002468,False
sjmm_suf-2-01-2010-03-00978-0-000002469,False
sjmm_suf-2-01-2010-03-00978-0-000002470,False
sjmm_suf-2-01-2010-03-00978-0-000002471,False
sjmm_suf-2-01-2010-03-00978-0-000002473,False
sjmm_suf-2-01-2010-03-00978-0-000002474,False
sjmm_suf-2-01-2010-03-00978-0-000002475,False
sjmm_suf-2-01-2010-03-00978-0-000002476,False
sjmm_suf-2-01-2010-03-00978-0-000002477,False
sjmm_suf-2-01-2010-03-00978-0-000002479,False
sjmm_suf-2-01-2010-03-00978-0-000002480,False
sjmm_suf-2-01-2010-03-00978-0-000002481,False
sjmm_suf-2-01-2010-03-00978-0-000002482,False
sjmm_suf-2-01-2010-03-00978-0-000002483,False
sjmm_suf-2-01-2010-03-00978-0-000002484,False
sjmm_suf-2-01-2010-03-00978-0-000002485,False
sjmm_suf-2-01-2010-03-00978-0-000002486,False
sjmm_suf-2-01-2010-03-00978-0-000002487,False
sjmm_suf-2-01-2010-03-00978-0-000002488,False
sjmm_suf-2-01-2010-03-00978-0-000002489,False
sjmm_suf-2-01-2010-03-00978-0-000002490,False
sjmm_suf-2-01-2010-03-00978-0-000002491,False
sjmm_suf-2-01-2010-03-00978-0-000002492,False
sjmm_suf-2-01-2010-03-00978-0-000002493,False
sjmm_suf-2-01-2010-03-00978-0-000002494,Maybe
sjmm_suf-2-01-2010-03-00978-0-000002495,False
sjmm_suf-2-01-2010-03-00978-0-000002496,False
sjmm_suf-2-01-2010-03-00978-0-000002497,False
sjmm_suf-2-01-2010-03-00978-0-000002498,False
sjmm_suf-2-01-2010-03-00978-0-000002499,False
sjmm_suf-2-01-2010-03-00978-0-000002500,False
sjmm_suf-2-01-2010-03-00978-0-000002501,False
sjmm_suf-2-01-2010-03-00978-0-000002502,False
sjmm_suf-2-01-2010-03-00978-0-000002503,False
sjmm_suf-2-01-2010-03-00978-0-000002504,False
sjmm_suf-2-01-2010-03-00978-0-000002505,False
sjmm_suf-2-01-2010-03-00978-0-000002506,False
sjmm_suf-2-01-2010-03-00978-0-000002507,False
sjmm_suf-2-01-2010-03-00978-0-000002509,False
sjmm_suf-2-01-2010-03-00978-0-000002510,False
sjmm_suf-2-01-2010-03-00978-0-000002511,False
sjmm_suf-2-01-2010-03-00978-0-000002512,False
sjmm_suf-2-01-2010-03-00978-0-000002513,False
sjmm_suf-2-01-2010-03-00978-0-000002515,False
sjmm_suf-2-01-2010-03-00978-0-000002516,False
sjmm_suf-2-01-2010-03-00978-0-000002518,False
sjmm_suf-2-01-2010-03-00978-0-000002519,False
sjmm_suf-2-01-2010-03-00978-0-000002520,False
sjmm_suf-2-01-2010-03-00978-0-000002521,False
sjmm_suf-2-01-2010-03-00978-0-000002525,False
sjmm_suf-2-01-2010-03-00978-0-000002526,False
sjmm_suf-2-01-2010-03-00980-0-000001552,False
sjmm_suf-2-01-2010-03-00980-0-000001555,False
sjmm_suf-2-01-2010-03-00980-0-000001556,False
sjmm_suf-2-01-2010-03-00980-0-000001559,False
sjmm_suf-2-01-2010-03-00980-0-000001562,False
sjmm_suf-2-01-2010-03-00980-0-000001563,Maybe
sjmm_suf-2-01-2010-03-00982-0-000001369,False
sjmm_suf-2-01-2010-03-00982-0-000001371,False
sjmm_suf-2-01-2010-03-00982-0-000001372,False
sjmm_suf-2-01-2010-03-00983-0-000001306,False
sjmm_suf-2-01-2010-03-00983-0-000001309,False
sjmm_suf-2-01-2010-03-00983-0-000001310,False
sjmm_suf-2-01-2010-03-00983-0-000001311,False
sjmm_suf-2-01-2010-03-00983-0-000001312,False
sjmm_suf-2-01-2010-03-00983-0-000001313,False
sjmm_suf-2-01-2010-03-00983-0-000001314,False
sjmm_suf-2-01-2010-03-00983-0-000001317,False
sjmm_suf-2-01-2010-03-00983-0-000001319,False
sjmm_suf-2-01-2010-03-00983-0-000001320,False
sjmm_suf-2-01-2010-03-00983-0-000001324,False
sjmm_suf-2-01-2010-03-00983-0-000001325,False
sjmm_suf-2-01-2010-03-00983-0-000001327,False
sjmm_suf-2-01-2010-03-00983-0-000001328,False
sjmm_suf-2-01-2010-03-00983-0-000001329,False
sjmm_suf-2-01-2010-03-00983-0-000001330,False
sjmm_suf-2-01-2010-03-00983-0-000001331,False
sjmm_suf-2-01-2010-03-00983-0-000001332,False
sjmm_suf-2-01-2010-03-00983-0-000001333,False
sjmm_suf-2-01-2010-03-00983-0-000001336,False
sjmm_suf-2-01-2010-03-00983-0-000001337,False
sjmm_suf-2-01-2010-03-00983-0-000001338,False
sjmm_suf-2-01-2010-03-00983-0-000001339,False
sjmm_suf-2-01-2010-03-00983-0-000001340,False
sjmm_suf-2-01-2010-03-00983-0-000001341,False
sjmm_suf-2-01-2010-03-00983-0-000001342,False
sjmm_suf-2-01-2010-03-00983-0-000001343,False
sjmm_suf-2-01-2010-03-00983-0-000001344,False
sjmm_suf-2-01-2010-03-00983-0-000001346,False
sjmm_suf-2-01-2010-03-00983-0-000001349,False
sjmm_suf-2-01-2010-03-00985-0-000000533,False
sjmm_suf-2-01-2010-03-00985-0-000000536,False
sjmm_suf-2-01-2010-03-00985-0-000000537,False
sjmm_suf-2-01-2010-03-00985-0-000000539,False
sjmm_suf-2-01-2010-03-00985-0-000000540,False
sjmm_suf-2-01-2010-03-00985-0-000000544,False
sjmm_suf-2-01-2010-03-00985-0-000000550,False
sjmm_suf-2-01-2010-03-00985-0-000000552,False
sjmm_suf-2-01-2010-03-00985-0-000000562,False
sjmm_suf-2-01-2010-03-00985-0-000000564,False
sjmm_suf-2-01-2010-03-00986-0-000000146,False
sjmm_suf-2-01-2010-03-00986-0-000000150,False
sjmm_suf-2-01-2010-03-00986-0-000000151,Maybe
sjmm_suf-2-01-2010-03-00986-0-000000153,False
sjmm_suf-2-01-2010-03-00986-0-000000155,False
sjmm_suf-2-01-2010-03-00986-0-000000159,False
sjmm_suf-2-01-2010-03-00986-0-000000161,False
sjmm_suf-2-01-2010-03-00986-0-000000163,False
sjmm_suf-2-01-2010-03-00986-0-000000164,False
sjmm_suf-2-01-2010-03-00986-0-000000166,Maybe
sjmm_suf-2-01-2010-03-00986-0-000000167,False
sjmm_suf-2-01-2010-03-00986-0-000000169,False
sjmm_suf-2-01-2010-03-00986-0-000000170,False
sjmm_suf-2-01-2010-03-00986-0-000000171,False
sjmm_suf-2-01-2010-03-00986-0-000000174,False
sjmm_suf-2-01-2010-03-00986-0-000000176,False
sjmm_suf-2-01-2010-03-00986-0-000000177,False
sjmm_suf-2-01-2010-03-00986-0-000000180,False
sjmm_suf-2-01-2010-03-00986-0-000000184,False
sjmm_suf-2-01-2010-03-00986-0-000000185,False
sjmm_suf-2-01-2010-03-00986-0-000000187,False
sjmm_suf-2-01-2010-03-00986-0-000000189,False
sjmm_suf-2-01-2010-03-00986-0-000000190,False
sjmm_suf-2-01-2010-03-00986-0-000000191,False
sjmm_suf-2-01-2010-03-00986-0-000000193,False
sjmm_suf-2-01-2010-03-00986-0-000000194,False
sjmm_suf-2-01-2010-03-00986-0-000000196,False
sjmm_suf-2-01-2010-03-00986-0-000000198,False
sjmm_suf-2-01-2010-03-00987-0-000002371,False
sjmm_suf-2-01-2010-03-00987-0-000002375,False
sjmm_suf-2-01-2010-03-00987-0-000002377,False
sjmm_suf-2-01-2010-03-00987-0-000002379,False
sjmm_suf-2-01-2010-03-00987-0-000002385,False
sjmm_suf-2-01-2010-03-00987-0-000002387,False
sjmm_suf-2-01-2010-03-00987-0-000002388,False
sjmm_suf-2-01-2010-03-00987-0-000002389,False
sjmm_suf-2-01-2010-03-00987-0-000002390,False
sjmm_suf-2-01-2010-03-00987-0-000002397,False
sjmm_suf-2-01-2010-03-00987-0-000002399,Maybe
sjmm_suf-2-01-2010-03-00987-0-000002405,Maybe
sjmm_suf-2-01-2010-03-00987-0-000002407,False
sjmm_suf-2-01-2010-03-00987-0-000002409,False
sjmm_suf-2-01-2010-03-00987-0-000002410,False
sjmm_suf-2-01-2010-03-00987-0-000002416,False
sjmm_suf-2-01-2010-03-00987-0-000002419,False
sjmm_suf-2-01-2010-03-00987-0-000002423,False
sjmm_suf-2-01-2010-03-00987-0-000002433,False
sjmm_suf-2-01-2010-03-00987-0-000002435,False
sjmm_suf-2-01-2010-03-00987-0-000002440,Maybe
sjmm_suf-2-01-2010-03-00987-0-000002446,False
sjmm_suf-2-01-2010-03-00987-0-000002452,False
sjmm_suf-2-01-2010-03-00987-0-000002461,False
sjmm_suf-2-01-2010-03-00987-0-000002464,False
sjmm_suf-2-01-2010-03-00987-0-000002465,Maybe
sjmm_suf-2-01-2010-03-00988-0-000000509,Maybe
sjmm_suf-2-01-2010-03-00989-0-000000849,False
sjmm_suf-2-01-2010-03-00989-0-000000854,False
sjmm_suf-2-01-2010-03-00989-0-000000857,False
sjmm_suf-2-01-2010-03-00989-0-000000859,False
sjmm_suf-2-01-2010-03-00990-0-000000228,False
sjmm_suf-2-01-2010-03-00990-0-000000231,Maybe
sjmm_suf-2-01-2010-03-00990-0-000000234,False
sjmm_suf-2-01-2010-03-00990-0-000000236,False
sjmm_suf-2-01-2010-03-00990-0-000000241,Maybe
sjmm_suf-2-01-2010-03-00993-0-000000132,False
sjmm_suf-2-01-2010-03-00994-0-000000909,Maybe
sjmm_suf-2-01-2010-03-00994-0-000000910,False
sjmm_suf-2-01-2010-03-00994-0-000000911,False
sjmm_suf-2-01-2010-03-00994-0-000000912,False
sjmm_suf-2-01-2010-03-00994-0-000000914,Maybe
sjmm_suf-2-01-2010-03-00994-0-000000916,Maybe
sjmm_suf-2-01-2010-03-00994-0-000000921,Maybe
sjmm_suf-2-01-2010-03-00994-0-000000923,False
sjmm_suf-2-01-2010-03-00994-0-000000926,False
sjmm_suf-2-01-2010-03-00994-0-000000929,False
sjmm_suf-2-01-2010-03-00994-0-000000933,False
sjmm_suf-2-01-2010-03-00994-0-000000934,False
sjmm_suf-2-01-2010-03-00994-0-000000936,False
sjmm_suf-2-01-2010-03-00994-0-000000940,False
sjmm_suf-2-01-2010-03-00994-0-000000941,Maybe
sjmm_suf-2-01-2010-03-00995-0-000001861,False
sjmm_suf-2-01-2010-03-00995-0-000001864,False
sjmm_suf-2-01-2010-03-00995-0-000001868,False
sjmm_suf-2-01-2010-03-00995-0-000001870,False
sjmm_suf-2-01-2010-03-00995-0-000001873,False
sjmm_suf-2-01-2010-03-00995-0-000001878,False
sjmm_suf-2-01-2010-03-00996-0-000001053,False
sjmm_suf-2-01-2010-03-00996-0-000001062,False
sjmm_suf-2-01-2010-03-00996-0-000001072,False
sjmm_suf-2-01-2010-03-00996-0-000001097,False
sjmm_suf-2-01-2010-03-00996-0-000001162,False
sjmm_suf-2-01-2010-03-00996-0-000001205,False
sjmm_suf-2-01-2010-03-00996-0-000001221,Maybe
sjmm_suf-2-01-2010-03-00996-0-000001224,False
sjmm_suf-2-01-2010-03-00997-0-000002260,False
sjmm_suf-2-01-2010-03-00997-0-000002261,False
sjmm_suf-2-01-2010-03-00997-0-000002262,False
sjmm_suf-2-01-2010-03-00997-0-000002263,False
sjmm_suf-2-01-2010-03-00997-0-000002264,False
sjmm_suf-2-01-2010-03-00997-0-000002265,False
sjmm_suf-2-01-2010-03-00998-0-000000789,False
sjmm_suf-2-01-2010-03-00998-0-000000793,False
sjmm_suf-2-01-2010-03-00998-0-000000794,False
sjmm_suf-2-01-2010-03-00998-0-000000798,False
sjmm_suf-2-01-2010-03-00998-0-000000799,False
sjmm_suf-2-01-2010-03-00998-0-000000802,False
sjmm_suf-2-01-2010-03-00998-0-000000804,False
sjmm_suf-2-01-2010-03-00998-0-000000805,False
sjmm_suf-2-01-2010-03-00998-0-000000807,False
sjmm_suf-2-01-2010-03-00998-0-000000810,False
sjmm_suf-2-01-2010-03-00998-0-000000811,False
sjmm_suf-2-01-2010-03-00998-0-000000814,False
sjmm_suf-2-01-2010-03-00998-0-000000815,False
sjmm_suf-2-01-2010-03-00998-0-000000817,False
sjmm_suf-2-01-2010-03-00998-0-000000818,False
sjmm_suf-2-01-2010-03-00998-0-000000824,False
sjmm_suf-2-01-2010-03-00998-0-000000826,Maybe
sjmm_suf-2-01-2010-03-00998-0-000000828,Maybe
sjmm_suf-2-01-2010-03-00998-0-000000830,False
sjmm_suf-2-01-2010-03-00998-0-000000832,False
sjmm_suf-2-01-2010-03-00998-0-000000834,False
sjmm_suf-2-01-2010-03-00998-0-000000836,False
sjmm_suf-2-01-2010-03-00998-0-000000837,False
sjmm_suf-2-01-2010-03-00998-0-000000838,False
sjmm_suf-2-01-2010-03-00998-0-000000840,False
sjmm_suf-2-01-2010-03-00998-0-000000841,False
sjmm_suf-2-01-2010-03-00998-0-000000842,False
sjmm_suf-2-01-2010-03-00998-0-000000843,False
sjmm_suf-2-01-2010-03-00998-0-000000844,False
sjmm_suf-2-01-2010-03-00998-0-000000847,False
sjmm_suf-2-01-2010-03-00998-0-000000848,False
sjmm_suf-2-01-2010-03-00998-0-000000850,False
sjmm_suf-2-01-2010-03-00998-0-000000852,False
sjmm_suf-2-01-2010-03-00998-0-000000858,False
sjmm_suf-2-01-2010-03-00998-0-000000860,False
sjmm_suf-2-01-2010-03-00998-0-000000861,False
sjmm_suf-2-01-2010-03-00998-0-000000864,False
sjmm_suf-2-01-2010-03-00998-0-000000866,False
sjmm_suf-2-01-2010-03-00998-0-000000868,False
sjmm_suf-2-01-2010-03-00998-0-000000869,False
sjmm_suf-2-01-2010-03-00998-0-000000871,False
sjmm_suf-2-01-2010-03-00998-0-000000873,False
sjmm_suf-2-01-2010-03-00998-0-000000876,False
sjmm_suf-2-01-2010-03-00998-0-000000877,False
sjmm_suf-2-01-2010-03-00998-0-000000879,False
sjmm_suf-2-01-2010-03-00998-0-000000881,False
sjmm_suf-2-01-2010-03-00999-0-000002266,False
sjmm_suf-2-01-2010-03-00999-0-000002267,False
sjmm_suf-2-01-2010-03-00999-0-000002268,False
sjmm_suf-2-01-2010-03-00999-0-000002269,Maybe
sjmm_suf-2-01-2010-03-00999-0-000002270,False
sjmm_suf-2-01-2010-03-00999-0-000002272,False
sjmm_suf-2-01-2010-03-00999-0-000002273,False
sjmm_suf-2-01-2010-03-00999-0-000002274,False
sjmm_suf-2-01-2010-03-00999-0-000002275,False
sjmm_suf-2-01-2010-03-00999-0-000002276,False
sjmm_suf-2-01-2010-03-00999-0-000002277,False
sjmm_suf-2-01-2010-03-00999-0-000002278,False
sjmm_suf-2-01-2010-03-00999-0-000002279,False
sjmm_suf-2-01-2010-03-00999-0-000002280,Maybe
sjmm_suf-2-01-2010-03-00999-0-000002281,False
sjmm_suf-2-01-2010-03-00999-0-000002282,False
sjmm_suf-2-01-2010-03-00999-0-000002283,False
sjmm_suf-2-01-2010-03-00999-0-000002284,False
sjmm_suf-2-01-2010-03-00999-0-000002285,Maybe
sjmm_suf-2-01-2010-03-00999-0-000002286,False
sjmm_suf-2-01-2010-03-00999-0-000002287,False
sjmm_suf-2-01-2010-03-00999-0-000002289,False
sjmm_suf-2-01-2010-03-00999-0-000002290,False
sjmm_suf-2-01-2010-03-00999-0-000002291,False
sjmm_suf-2-01-2010-03-00999-0-000002292,False
sjmm_suf-2-01-2010-03-00999-0-000002293,False
sjmm_suf-2-01-2010-03-00999-0-000002294,False
sjmm_suf-2-01-2010-03-00999-0-000002295,False
sjmm_suf-2-01-2010-03-00999-0-000002296,False
sjmm_suf-2-01-2010-03-00999-0-000002298,False
sjmm_suf-2-01-2010-03-00999-0-000002299,False
sjmm_suf-2-01-2010-03-00999-0-000002300,False
sjmm_suf-2-01-2010-03-00999-0-000002301,False
sjmm_suf-2-01-2010-03-00999-0-000002302,False
sjmm_suf-2-01-2010-03-00999-0-000002303,False
sjmm_suf-2-01-2010-03-00999-0-000002304,False
sjmm_suf-2-01-2010-03-00999-0-000002305,False
sjmm_suf-2-01-2010-03-00999-0-000002306,False
sjmm_suf-2-01-2010-03-00999-0-000002307,False
sjmm_suf-2-01-2010-03-00999-0-000002308,False
sjmm_suf-2-01-2010-03-00999-0-000002309,False
sjmm_suf-2-01-2010-03-00999-0-000002310,False
sjmm_suf-2-01-2010-03-00999-0-000002311,False
sjmm_suf-2-01-2010-03-00999-0-000002312,False
sjmm_suf-2-01-2010-03-00999-0-000002313,False
sjmm_suf-2-01-2010-03-00999-0-000002314,False
sjmm_suf-2-01-2010-03-00999-0-000002316,False
sjmm_suf-2-01-2010-03-00999-0-000002317,False
sjmm_suf-2-01-2010-03-00999-0-000002318,False
sjmm_suf-2-01-2010-03-00999-0-000002319,Maybe
sjmm_suf-2-01-2010-03-00999-0-000002320,False
sjmm_suf-2-01-2010-03-00999-0-000002321,False
sjmm_suf-2-01-2010-03-00999-0-000002322,False
sjmm_suf-2-01-2010-03-00999-0-000002323,False
sjmm_suf-2-01-2010-03-00999-0-000002324,False
sjmm_suf-2-01-2010-03-00999-0-000002325,False
sjmm_suf-2-01-2010-03-00999-0-000002326,False
sjmm_suf-2-01-2010-03-00999-0-000002327,Maybe
sjmm_suf-2-01-2010-03-00999-0-000002328,False
sjmm_suf-2-01-2010-03-00999-0-000002329,False
sjmm_suf-2-01-2010-03-00999-0-000002330,False
sjmm_suf-2-01-2010-03-00999-0-000002331,False
sjmm_suf-2-01-2010-03-00999-0-000002332,False
sjmm_suf-2-01-2010-03-00999-0-000002333,False
sjmm_suf-2-01-2010-03-00999-0-000002334,False
sjmm_suf-2-01-2010-03-00999-0-000002335,False
sjmm_suf-2-01-2010-03-00999-0-000002336,False
sjmm_suf-2-01-2010-03-00999-0-000002337,False
sjmm_suf-2-01-2010-03-00999-0-000002338,False
sjmm_suf-2-01-2010-03-00999-0-000002341,False
sjmm_suf-2-01-2010-03-01000-0-000001713,False
sjmm_suf-2-01-2010-03-01000-0-000001718,False
sjmm_suf-2-01-2010-03-01000-0-000001726,False
sjmm_suf-2-01-2010-03-01000-0-000001728,False
sjmm_suf-2-01-2010-03-01000-0-000001734,False
sjmm_suf-2-01-2010-03-01000-0-000001737,False
sjmm_suf-2-01-2010-03-01000-0-000001749,False
sjmm_suf-2-01-2010-03-01000-0-000001753,False
sjmm_suf-2-01-2010-03-01000-0-000001757,False
sjmm_suf-2-01-2010-03-01000-0-000001778,False
sjmm_suf-2-01-2010-03-01000-0-000001785,False
sjmm_suf-2-01-2010-03-01000-0-000001791,False
sjmm_suf-2-01-2010-03-01000-0-000001806,False
sjmm_suf-2-01-2010-03-01000-0-000001811,False
sjmm_suf-2-01-2010-03-01000-0-000001814,False
sjmm_suf-2-01-2010-03-01000-0-000001815,False
sjmm_suf-2-01-2010-03-01000-0-000001817,False
sjmm_suf-2-01-2010-03-01000-0-000001818,False
sjmm_suf-2-01-2010-03-01000-0-000001819,False
sjmm_suf-2-01-2010-03-01000-0-000001820,False
sjmm_suf-2-01-2010-03-01000-0-000001824,False
sjmm_suf-2-01-2010-03-01000-0-000001826,Maybe
sjmm_suf-2-01-2010-03-01000-0-000001835,False
sjmm_suf-2-01-2010-03-01000-0-000001837,False
sjmm_suf-2-01-2010-03-01000-0-000001840,False
sjmm_suf-2-01-2010-03-01000-0-000001841,False
sjmm_suf-2-01-2010-03-01000-0-000001846,False
sjmm_suf-2-01-2010-03-01000-0-000001848,False
sjmm_suf-2-01-2010-03-01000-0-000001851,False
sjmm_suf-2-01-2010-03-01000-0-000001852,False
sjmm_suf-2-01-2010-03-01000-0-000001858,False
sjmm_suf-2-01-2010-03-01000-0-000001860,False
sjmm_suf-2-01-2010-03-01000-0-000001875,False
sjmm_suf-2-01-2010-03-01000-0-000001877,False
sjmm_suf-2-01-2010-03-01000-0-000001881,False
